ID	中文名称	英文名称	国家	国家索引	学校索引	状态（1表示正在加强审查中）
21593	俄罗斯格涅辛音乐学院	Российская академия музыки имени Гнесиных	俄罗斯	E	E	0
21594	俄罗斯国际旅游学院	Российская международная академия туризма	俄罗斯	E	E	0
21595	俄罗斯国立谢尔戈·奥尔忠尼启则地质勘探大学	Российский государственный геологоразведочный университет имени Серго Орджоникизде	俄罗斯	E	E	0
21596	俄罗斯国立法律大学	Российский государственный университет правосудия	俄罗斯	E	E	0
21598	俄罗斯国立农业大学	Российский государственный аграрный университет - МСХА имени К.А.Тимирязева	俄罗斯	E	E	0
21599	俄罗斯国立人文大学	Российский государственный гуманитарный университет	俄罗斯	E	E	0
21600	俄罗斯国立社会大学	Российский государственный социальный университет	俄罗斯	E	E	0
21604	俄罗斯国立舞台艺术学院	Российский государственный институт сценических искусств	俄罗斯	E	E	0
21606	俄罗斯国立职业师范大学	Российский государственный профессионально-педагогический университет	俄罗斯	E	E	0
21607	俄罗斯合作大学	Российский университет кооперации	俄罗斯	E	E	0
21608	俄罗斯交通大学	Российский университет транспорта	俄罗斯	E	E	0
21610	俄罗斯普列汉诺夫经济大学	Российский экономический университет имени Г.В. Плеханова	俄罗斯	E	E	0
21614	俄罗斯科学院语言学研究所	Институт языкознания Российской академии наук	俄罗斯	E	E	0
21617	俄罗斯联邦政府财经大学	Финансовый университет при правительстве Российской Федерации	俄罗斯	E	E	0
21618	俄罗斯联邦总统俄罗斯国民经济和国务学院	Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации	俄罗斯	E	E	0
21619	俄罗斯门捷列夫化工大学	Российский химико-технологический университет имени Д.И. Менделеева	俄罗斯	E	E	0
21620	俄罗斯人民友谊大学	Российский университет дружбы народов	俄罗斯	E	E	0
21623	鄂木斯克国立交通大学	Омский государственный университет путей сообщения	俄罗斯	E	E	0
21624	鄂木斯克国立师范大学	Омский государственный педагогический университет	俄罗斯	E	E	0
100433	俄罗斯国立石油天然气大学（国家研究型大学）	Российский государственный университет нефти и газа (Национальный исследовательский университет) имени И. М. Губкина	俄罗斯	E	E	0
100477	俄罗斯国立师范大学	Российский государственный педагогический университет им. А. И. Герцена	俄罗斯	E	E	0
100478	鄂木斯克国立技术大学	Омский государственный технический университет	俄罗斯	E	E	0
100932	俄罗斯科学院应用物理研究所	Институт прикладной физики Российской академии наук	俄罗斯	E	E	0
100953	俄罗斯国立水文气象大学	Российский государственный гидрометеорологический университет	俄罗斯	E	E	0
100995	俄罗斯科学院设计与工艺信息学学院	Институт конструкторско-технологической информатики Российской академии наук	俄罗斯	E	E	0
101208	俄罗斯国立旅游与服务大学	Российский государственный университет туризма и сервиса	俄罗斯	E	E	0
101386	俄罗斯联邦经济发展部全俄外贸学院	Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации	俄罗斯	E	E	0
101408	俄罗斯科学院合成高分子材料研究所	Институт синтетических полимерных материалов им. Н.С. Ениколопова Российской академии наук	俄罗斯	E	E	0
101812	俄罗斯武装力量总参谋部军事学院	Военная академия Генерального штаба Вооруженных Сил Российской Федерации	俄罗斯	E	E	0
101844	俄罗斯伊斯兰学院	Российский исламский институт	俄罗斯	E	E	0
101990	俄罗斯科学院基因生物学研究所	Институт биологии гена РАН	俄罗斯	E	E	0
102098	俄罗斯科学院西伯利亚分院油气地质学与地球物理学研究所	Институт нефтегазовой геологии и геофизики имени А.А. Трофимука СО РАН	俄罗斯	E	E	0
102468	俄罗斯海关学院	Российская таможенная академия	俄罗斯	E	E	0
102939	俄罗斯艺术科学院莫斯科国立苏里科夫美术学院	Московский государственный академический художественный институт имени В.И. Сурикова при Российской академии художеств	俄罗斯	E	E	0
102983	俄罗斯科学院生物有机化学研究所	Институт биоорганической химии им. М.М. Шемякина и Ю.А. Овчинникова РАН	俄罗斯	E	E	0
103012	俄罗斯新大学	Российский новый университет	俄罗斯	E	E	0
103225	鄂木斯克国立大学	Омский государственный университет им. Ф.М. Достоевского	俄罗斯	E	E	0
103353	俄罗斯联邦民防、紧急情况和消除自然灾害后果部国家消防学院	Академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий	俄罗斯	E	E	0
103458	俄罗斯科学院国家与法研究所	Институт государства и права Российской академии наук	俄罗斯	E	E	0
103467	俄罗斯国立专业艺术学院	Российская государственная специализированная академия искусств	俄罗斯	E	E	0
103573	俄罗斯联邦内务部圣彼得堡大学	Санкт-Петербургский университет Министерства внутренних дел Российской Федерации	俄罗斯	E	E	0
103635	鄂木斯克人文学院	Омская гуманитарная академия	俄罗斯	E	E	0
103721	俄罗斯联邦外交部外交学院	Дипломатическая академия Министерства иностранных дел Российской Федерации	俄罗斯	E	E	0
103800	俄罗斯科学院高尔基世界文学研究所	Институт мировой литературы имени А.М. Горького РАН	俄罗斯	E	E	0
103881	俄罗斯国立柯西金大学	Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство)	俄罗斯	E	E	0
103996	俄罗斯艺术史研究院	Российский институт истории искусств	俄罗斯	E	E	0
104027	俄罗斯国家研究型医科大学	Российский национальный исследовательский медицинский университет имени Н.И. Пирогова	俄罗斯	E	E	0
104350	俄罗斯教育科学院教育管理研究所	Институт управления образованием Российской академии образования	俄罗斯	E	E	0
104480	俄罗斯戏剧艺术学院	Российский институт театрального искусства - ГИТИС	俄罗斯	E	E	0
104606	俄罗斯科学院远东分院自动化与过程控制研究所	Институт автоматики и процессов управления ДВО РАН	俄罗斯	E	E	0
104794	俄罗斯国立知识产权学院	Российская государственная академия интеллектуальной собственности	俄罗斯	E	E	0
104947	俄罗斯科学院远东分院远东人民历史、考古与民俗学研究所	Институт истории, археологии и этнографии народов Дальнего Востока ДВО РАН	俄罗斯	E	E	0
105149	俄罗斯联邦卫生部莫斯科国立谢东诺夫第一医科大学（谢东诺夫大学）	Первый Московский государственный медицинский университет имени И.М. Сеченова Министерства здравоохранения Российской Федерации (Сеченовский Университет)	俄罗斯	E	E	0
105362	俄罗斯科学院西伯利亚分院新西伯利亚有机化学研究所	Новосибирский институт органической химии имени Н.Н. Ворожцова СО РАН Россия	俄罗斯	E	E	0
105546	俄罗斯科学院乌拉尔分院经济研究所	Институт экономики Уральского отделения Российской академии наук	俄罗斯	E	E	0
105571	俄罗斯联邦武装力量防空军事学院	Bоенная академия войсковой противовоздушной обороны Вооруженных Сил Российской Федерации имени Маршала Советского Союза А.М.Василевского	俄罗斯	E	E	0
106031	鄂木斯克国立农业大学	Омский государственный аграрный университет	俄罗斯	E	E	0
106365	俄罗斯国家科学院西伯利亚分院中西伯利亚植物园	Центральный сибирский ботанический сад СО РАН	俄罗斯	E	E	0
106366	俄罗斯科学院远东分院太平洋生物有机化学研究所	Тихоокеанский институт биоорганической химии ДВО РАН	俄罗斯	E	E	0
106788	俄罗斯科学院西伯利亚分院核物理研究所	Институт ядерной физики им. Г.И. Будкера Сибирского отделения Российской академии наук	俄罗斯	E	E	0
106805	俄罗斯终身职业教育医学院	Российская медицинская академия непрерывного профессионального образования	俄罗斯	E	E	0
107665	俄罗斯科学院西伯利亚分院伊尔库茨克科学中心	Иркутский научный центр Сибирского отделения Российской академии наук	俄罗斯	E	E	0
110045	俄罗斯科学院物理技术研究所	Физико-технический институт им. А.Ф. Иоффе РАН	俄罗斯	E	E	0
110345	俄罗斯国家小剧院高等戏剧学院	Высшее театральное училище (институт) имени М.С. Щепкина при Государственном академическом Малом театре России	俄罗斯	E	E	0
110405	俄罗斯联邦卫生与社会发展部莫斯科国立谢东诺夫第一医科大学	Первый Московский государственный медицинский университет имени И.М. Сеченова Министерства здравоохранения и социального развития Российской Федерации	俄罗斯	E	E	0
111046	俄罗斯科学院数学研究所	Математический институт им. В. А. Стеклова РАН	俄罗斯	E	E	0
112325	俄罗斯科学院应用数学研究所	Институт прикладной математики имени М.В. Келдыша РАН	俄罗斯	E	E	0
113825	俄罗斯科学院斯拉夫学研究所	Институт славяноведения Российской академии наук	俄罗斯	E	E	0
114025	俄罗斯科学院西伯利亚分院蒙古学、佛学与藏学研究所	Институт Монголоведения, Буддологии и Тибетологии СО РАН	俄罗斯	E	E	0
116865	俄罗斯科学院西伯利亚分院流体力学研究所	Институт гидродинамики им. М.А. Лаврентьева Сибирского отделения Российской академии наук	俄罗斯	E	E	0
117845	俄罗斯科学院非水溶液化学研究所	Российская академия наук институт химии неводных растворов	俄罗斯	E	E	0
118406	俄罗斯科学院俄罗斯文学研究所	Институт русской литературы (Пушкинский дом) Российской академии наук	俄罗斯	E	E	0
118745	俄罗斯科学院自动化设计研究所	Институт автоматизации проектирования Российской академии наук	俄罗斯	E	E	0
119105	俄罗斯科学院西伯利亚分院伊尔库茨克化学研究所	Иркутский институт химии им. А. Е. Фаворского СО РАН	俄罗斯	E	E	0
119125	俄罗斯人民友谊大学	Российский университет дружбы народов имени Патриса Лумумбы	俄罗斯	E	E	0
119306	俄罗斯科学院地理研究所	Институт географии РАН	俄罗斯	E	E	0
119585	俄罗斯国立工艺美术大学	Российский государственный художественно-промышленный университет им. С.Г. Строганова	俄罗斯	E	E	0
119625	俄罗斯运动大学	Российский университет спорта (ГЦОЛИФК)	俄罗斯	E	E	0
120465	俄罗斯生物工艺大学	Российский биотехнологический университет (РОСБИОТЕХ)	俄罗斯	E	E	0
121160	俄罗斯科学院西伯利亚分院强度物理与材料学研究所	Институт физики прочности и материаловедения Сибирского отделения Российской академии наук (ИФПМ СО РАН)	俄罗斯	E	E	0
121370	俄罗斯科学院基础物理研究所	Институт общей физики им. А.М. Прохорова РАН	俄罗斯	E	E	0
121488	俄罗斯科学院乌拉尔分院高温电化学研究所	Институт Высокотемпературной электрохимии УРО РАН	俄罗斯	E	E	0
121489	俄罗斯医学科学院肿瘤学科研中心	Российский онкологический научный центр имени Н.Н. Блохина РАМН	俄罗斯	E	E	0
121540	俄罗斯科学院冶金与材料科学研究所	Институт металлургии и материаловедения им. А. А. Байкова РАН	俄罗斯	E	E	0
122568	俄罗斯科学院分子生物学研究所	Институт молекулярной биологии им. В.А. Энгельгардта Российской академии наук	俄罗斯	E	E	0
122829	俄罗斯科学院圣彼得堡联邦研究中心	Санкт-Петербургский Федеральный исследовательский центр Российской академии наук	俄罗斯	E	E	0
123505	俄罗斯科学院有机化学研究所	Институт органической химии им. Н. Д. Зелинского РАН	俄罗斯	E	E	0
123512	俄罗斯科学院西伯利亚分院固体化学与机械化学研究所	Институт химии твердого тела и механохимии Сибирского отделения РАН	俄罗斯	E	E	0
123523	俄罗斯科学院经济研究所	Институт экономики РАН	俄罗斯	E	E	0
123605	俄罗斯科学院细胞学研究所	Институт цитологии Российской академии наук	俄罗斯	E	E	0
123623	俄罗斯科学院西伯利亚分院语文学研究所	Институт филологии Сибирского отделения Российской академии наук	俄罗斯	E	E	0
124225	俄罗斯科学院西伯利亚分院生物物理研究所	Институт Биофизики СО РАН	俄罗斯	E	E	0
124525	俄罗斯科学院西伯利亚分院能源系统研究所	Институт систем энергетики имени Л. А. Мелентьева СО РАН	俄罗斯	E	E	0
124650	俄罗斯科学院乌拉尔分院金属物理研究所	Институт физики металлов имени М.Н. Михеева Уральского отделения Российской академии наук	俄罗斯	E	E	0
104022	厄瓜多尔天主教大学	Pontificia Universidad Católica del Ecuador	厄瓜多尔	E	E	0
105832	厄瓜多尔伊比利亚美洲大学	Universidad Iberoamericana del Ecuador	厄瓜多尔	E	E	0
21625	弗拉基米尔国立大学	Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых	俄罗斯	E	F	0
21626	伏尔加格勒国立大学	Волгоградский государственный университет	俄罗斯	E	F	0
21627	伏尔加格勒国立技术大学	Волгоградский государственный технический университет	俄罗斯	E	F	0
21628	伏尔加格勒国立社会-师范大学	Волгоградский государственный социально-педагогический университет	俄罗斯	E	F	0
21630	伏尔加格勒国立医科大学	Волгоградский государственный медицинский университет	俄罗斯	E	F	0
21631	符拉迪沃斯托克国立经济与服务大学	Владивостокский государственный университет экономики и сервиса	俄罗斯	E	F	0
22757	伏尔加塔季谢夫大学（学院）	Волжский университет имени В.Н. Татищева (институт)	俄罗斯	E	F	0
100555	伏尔加国立电信与信息大学	Поволжский государственный университет телекоммуникаций и информатики	俄罗斯	E	F	0
103787	伏尔加国立服务大学	Поволжский государственный университет сервиса	俄罗斯	E	F	0
104004	伏尔加格勒国立体育学院	Волгоградская государственная академия физической культуры	俄罗斯	E	F	0
104506	伏尔加格勒国立艺术与文化学院	Волгоградский государственный институт искусств и культуры	俄罗斯	E	F	0
105236	伏尔加国立体育、运动与旅游大学	Поволжский государственный университет физической культуры, спорта и туризма	俄罗斯	E	F	0
106967	伏尔加地区肉奶制品生产与加工科研所	Поволжский научно-исследовательский институт производства и переработки мясомолочной продукции	俄罗斯	E	F	0
112165	符拉迪沃斯托克国立大学	Владивостокский государственный университет	俄罗斯	E	F	0
21632	国家研究型高等经济大学	Национальный исследовательский университет «Высшая школа экономики»	俄罗斯	E	G	0
21634	国家研究型大学“莫斯科动力学院”	Национальный исследовательский университет «МЭИ»	俄罗斯	E	G	0
21638	国立管理大学	Государственный университет управления	俄罗斯	E	G	0
21639	国家研究型核技术大学“莫斯科物理工程学院”	Национальный исследовательский ядерный университет "МИФИ"	俄罗斯	E	G	0
21640	国立普希金俄语学院	Государственный институт русского языка им. А.С. Пушкина	俄罗斯	E	G	0
21641	国立土地规划大学	Государственный университет по землеустройству	俄罗斯	E	G	0
21686	国家研究型莫尔多瓦国立大学	Национальный исследовательский Мордовский государственный университет им. Н.П. Огарёва	俄罗斯	E	G	0
100463	国家研究型大学-伊尔库茨克国立理工大学	Иркутский национальный исследовательский технический университет	俄罗斯	E	G	0
100556	国家研究型下诺夫哥罗德国立大学	Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского	俄罗斯	E	G	0
100580	国家研究型托姆斯克国立大学	Национальный исследовательский Томский государственный университет	俄罗斯	E	G	0
101240	国家研究型莫斯科国立建筑大学	Национальный исследовательский Московский государственный строительный университет	俄罗斯	E	G	0
101567	国际设计与服务学院	Международный Институт Дизайна и Сервиса	俄罗斯	E	G	0
102078	国际创新大学	Международный инновационный университет	俄罗斯	E	G	0
102877	国立社会人文大学	Государственный социально-гуманитарный университет	俄罗斯	E	G	0
102921	公共行政学院	Институт государственного администрирования	俄罗斯	E	G	0
102982	格罗兹尼国立石油技术大学	Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова	俄罗斯	E	G	0
103798	高尔基文学院	Литературный институт имени А.М. Горького	俄罗斯	E	G	0
103802	国家研究型大学“莫斯科电子技术学院”	Национальный исследовательский университет «Московский институт электронной техники»	俄罗斯	E	G	0
103850	国立人文科学学术大学	Государственный академический университет гуманитарных наук	俄罗斯	E	G	0
104710	国立人文科学大学	Государственный академический университет гуманитарных наук	俄罗斯	E	G	0
104868	国家研究型大学莫斯科电子技术学院	Национальный исследовательский университет «МИЭТ»	俄罗斯	E	G	0
104883	国立音乐师范学院	Государственный музыкально-педагогический институт имени М. М. Ипполитова-Иванова	俄罗斯	E	G	0
105967	高加索人民友谊学院	Институт Дружбы народов Кавказа	俄罗斯	E	G	0
107325	国立海事大学	Государственный морской университет имени адмирала Ф.Ф. Ушакова	俄罗斯	E	G	0
113865	高能物理研究所	Институт физики высоких энергий	俄罗斯	E	G	0
118885	国家研究中心库尔恰托夫研究所	Национальный исследовательский центр "Курчатовский институт"	俄罗斯	E	G	0
120705	国立教育大学	Государственный университет просвещения	俄罗斯	E	G	0
123825	国际市场学院	Международный институт рынка	俄罗斯	E	G	0
22773	瓜亚基尔圣地亚哥天主教大学	Universidad Católica de Santiago de Guayaquil	厄瓜多尔	E	G	0
21643	哈巴罗夫斯克国立经济与法律大学	Хабаровский государственный университет экономики и права	俄罗斯	E	H	0
21645	哈巴罗夫斯克国立文化学院	Хабаровский государственный институт культуры	俄罗斯	E	H	0
21647	后贝加尔国立大学	Забайкальский государственный университет	俄罗斯	E	H	0
101878	哈卡斯国立大学	Хакасский государственный университет имени Н.Ф. Катанова	俄罗斯	E	H	0
121740	海岸高等理工学院	Escuela Superior Politécnica del Litoral	厄瓜多尔	E	H	0
21651	加里宁格勒国立技术大学	Калининградский государственный технический университет	俄罗斯	E	J	0
21652	军事大学	Военный университет	俄罗斯	E	J	0
105623	继续教育学院	Институт непрерывного образования	俄罗斯	E	J	0
103001	基多圣弗朗西斯科大学	Universidad San Francisco de Quito	厄瓜多尔	E	J	0
21653	喀山（伏尔加沿岸）联邦大学	Казанский (Приволжский) федеральный университет	俄罗斯	E	K	0
21659	喀山国立音乐学院	Казанская государственная консерватория имени Н.Г. Жиганова	俄罗斯	E	K	0
21660	卡尔梅克国立大学	Калмыцкий государственный университет имени Б.Б. Городовикова	俄罗斯	E	K	0
21662	勘察加国立大学	Камчатский государственный университет имени Витуса Беринга	俄罗斯	E	K	0
21666	克拉斯诺亚尔斯克国立师范大学	Красноярский государственный педагогический университет им. В.П. Астафьева	俄罗斯	E	K	0
21667	克麦罗沃国立大学	Кемеровский государственный университет	俄罗斯	E	K	0
21668	克麦罗沃国立文化学院	Кемеровский государственный институт культуры	俄罗斯	E	K	0
21669	空军教学科研中心茹可夫加加林空军学院	Военный учебно-научный центр Военно-воздушных сил Военно-воздушная академия имени профессора Н. Е. Жуковского и Ю. А. Гагарина	俄罗斯	E	K	0
21670	库班国立大学	Кубанский государственный университет	俄罗斯	E	K	0
21671	库班国立工艺大学	Кубанский государственный технологический университет	俄罗斯	E	K	0
21674	库尔干国立大学	Курганский государственный университет	俄罗斯	E	K	0
21675	库尔斯克国立大学	Курский государственный университет	俄罗斯	E	K	0
21676	库兹巴斯国立技术大学	Кузбасский государственный технический университет имени Т.Ф. Горбачева	俄罗斯	E	K	0
21677	库兹涅佐夫海军学院	Военный учебно-научный центр Военно-Морского Флота «Военно-морская академия имени Адмирала Флота Советского Союза Н.Г. Кузнецова»	俄罗斯	E	K	0
100482	克拉斯诺达尔国立文化学院	Краснодарский государственный институт культуры	俄罗斯	E	K	0
100584	卡卢加国立大学	Калужский государственный университет им.К.Э. Циолковского	俄罗斯	E	K	0
101053	喀山图波列夫国家研究型技术大学	Казанский национальный исследовательский технический университет им. А.Н. Туполева-КАИ	俄罗斯	E	K	0
101142	喀山国立研究技术大学	Казанский национальный исследовательский технический университет	俄罗斯	E	K	0
101210	克拉斯诺亚尔斯克国立农业大学	Красноярский государственный аграрный университет	俄罗斯	E	K	0
101721	喀山国家研究型工艺大学	Казанский национальный исследовательский технологический университет	俄罗斯	E	K	0
102077	库班国立体育、运动与旅游大学	Кубанский государственный университет физической культуры, спорта и туризма	俄罗斯	E	K	0
102319	勘察加国立技术大学	Камчатский государственный технический университет	俄罗斯	E	K	0
103271	喀山国立医科大学	Казанский государственный медицинский университет	俄罗斯	E	K	0
103541	喀山创新大学	Казанский инновационный университет имени В.Г. Тимирясова (ИЭУП)	俄罗斯	E	K	0
103720	克拉斯诺亚尔斯克国立医科大学	Красноярский государственный медицинский университет имени профессора В.Ф. Войно-Ясенецкого	俄罗斯	E	K	0
104458	喀山国立文化学院	Казанский государственный институт культуры	俄罗斯	E	K	0
105028	喀山国立建筑工程大学	Казанский государственный архитектурно-строительный университет	俄罗斯	E	K	0
107985	库尔斯克国立医科大学	Курский государственный медицинский университет	俄罗斯	E	K	0
119065	卡巴尔达-巴尔卡尔国立大学	Кабардино-балкарский государственный университет имени Х.М. Бербекова	俄罗斯	E	K	0
120286	喀山国立动力大学	Казанский государственный энергетический университет	俄罗斯	E	K	0
120658	卡拉恰伊-切尔克斯国立大学	Карачаево-Черкесский государственный университет имени У. Д. Алиева	俄罗斯	E	K	0
105865	昆卡大学	Universidad de Cuenca	厄瓜多尔	E	K	0
21679	梁赞国立大学	Рязанский государственный университет имени С.А. Есенина	俄罗斯	E	L	0
21681	罗斯托夫国立经济大学	Ростовский государственный экономический университет	俄罗斯	E	L	0
21682	罗斯托夫国立音乐学院	Ростовская государственная консерватория им. С.В.Рахманинова	俄罗斯	E	L	0
100479	利佩茨克国立师范大学	Липецкий государственный педагогический университет имени П.П. Семенова-Тян-Шанского	俄罗斯	E	L	0
101651	列宁格勒普希金国立大学	Ленинградский государственный университет имени А. С. Пушкина	俄罗斯	E	L	0
101847	陆军教学科研中心“俄罗斯联邦武装力量多兵种合成学院”	Военный учебно-научный центр Сухопутных войск «Общевойсковая академия Вооружённых Сил Российской Федерации»	俄罗斯	E	L	0
103189	联邦研究中心俄罗斯科学院应用数学研究所	Федеральный исследовательский центр Институт прикладной математики им. М.В. Келдыша Российской академии наук	俄罗斯	E	L	0
103437	罗斯托夫国立经济大学	Ростовский государственный экономический университет (РИНХ)	俄罗斯	E	L	0
104160	陆军教学科研中心“俄罗斯联邦武装力量朱可夫勋章多兵种合成学院”	Военный учебно-научный центр Сухопутных войск «Общевойсковая ордена Жукова академия Вооружённых Сил Российской Федерации»	俄罗斯	E	L	0
104556	利佩茨克国立技术大学	Липецкий государственный технический университет	俄罗斯	E	L	0
104934	梁赞国立医科大学	Рязанский государственный медицинский университет имени академика И.П. Павлова	俄罗斯	E	L	0
108605	罗斯托夫国立交通大学	Ростовский государственный университет путей сообщения	俄罗斯	E	L	0
120165	联邦处罚执行局弗拉基米尔法律学院	Владимирский юридический институт Федеральной службы исполнения наказаний	俄罗斯	E	L	0
123285	联邦卫生与社会发展局阿尔泰国立医科大学	Алтайский государственный медицинский университет Федерального агентства по здравоохранению и социальному развитию	俄罗斯	E	L	0
21684	马格尼托哥尔斯克国立音乐学院	Магнитогорская государственная консерватория (академия) имени М.И. Глинки	俄罗斯	E	M	0
21685	米丘林国立农业大学	Мичуринский государственный аграрный университет	俄罗斯	E	M	0
21688	莫斯科柴柯夫斯基国立音乐学院	Московская государственная консерватория имени П. И. Чайковского	俄罗斯	E	M	0
21690	莫斯科国立大学	Московский государственный университет имени М.В.Ломоносова	俄罗斯	E	M	0
21695	莫斯科国立技术大学（斯坦金）	Московский государственный технологический университет «Станкин»	俄罗斯	E	M	0
21696	莫斯科国立建筑大学	Московский государственный строительный университет	俄罗斯	E	M	0
21699	莫斯科国立口腔医科大学	Московский государственный медико-стоматологический университет имени А.И. Евдокимова	俄罗斯	E	M	0
21701	莫斯科国立师范大学	Московский педагогический государственный университет	俄罗斯	E	M	0
21702	莫斯科国立文化学院	Московский государственный институт культуры	俄罗斯	E	M	0
21706	莫斯科国立语言大学	Московский государственный лингвистический университет	俄罗斯	E	M	0
21708	莫斯科航空学院（国家研究型大学）	Московский авиационный институт (национальный исследовательский университет)	俄罗斯	E	M	0
21709	莫斯科建筑学院（国立学院）	Московский архитектурный институт (государственная академия)	俄罗斯	E	M	0
21710	莫斯科理工大学	Московский политехнический университет	俄罗斯	E	M	0
21711	莫斯科汽车公路国立技术大学	Московский автомобильно-дорожный государственный технический университет (МАДИ)	俄罗斯	E	M	0
21713	莫斯科人文大学	Московский гуманитарный университет	俄罗斯	E	M	0
21716	莫斯科市立师范大学	Московский городской педагогический университет	俄罗斯	E	M	0
21718	莫斯科通信与信息技术大学	Московский технический университет связи и информатики	俄罗斯	E	M	0
21722	莫斯科州国立大学	Московский государственный областной университет	俄罗斯	E	M	0
100457	莫斯科鲍曼国立技术大学（国家研究型大学）	Московский государственный технический университет имени Н. Э. Баумана (национальный исследовательский университет)	俄罗斯	E	M	0
100933	莫斯科国立舞蹈学院	Московская государственная академия хореографии	俄罗斯	E	M	0
101255	莫斯科国立法律大学	Московский государственный юридический университет имени О.Е. Кутафина (МГЮА)	俄罗斯	E	M	0
101568	马里国立大学	Марийский государственный университет	俄罗斯	E	M	0
101629	莫斯科国立民航技术大学	Московский государственный технический университет гражданской авиации	俄罗斯	E	M	0
102860	莫斯科金融工业大学	Московский финансово-промышленный университет "Синергия"	俄罗斯	E	M	0
103021	莫斯科国立国际关系学院（大学）	Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации	俄罗斯	E	M	0
103226	马格尼托戈尔斯克国立技术大学	Магнитогорский государственный технический университет им Г.И. Носова	俄罗斯	E	M	0
103250	莫斯科国立施尼特凯音乐学院	Московский государственный институт музыки имени А.Г. Шнитке	俄罗斯	E	M	0
103447	MIREA-俄罗斯技术大学	МИРЭА - Российский технологический университет	俄罗斯	E	M	0
103450	莫斯科物理技术学院（国家研究型大学）	Московский физико-технический институт (национальный исследовательский университет)	俄罗斯	E	M	0
103681	莫斯科维特大学	Московский университет имени С.Ю. Витте	俄罗斯	E	M	0
104038	莫斯科心理分析学院	Московский институт психоанализа	俄罗斯	E	M	0
104410	莫斯科国立心理学与教育大学	Московский государственный психолого-педагогический университет	俄罗斯	E	M	0
104789	莫斯科国立技术与管理大学（第一哥萨克大学）	Московский государственный университет технологий и управления имени К.Г. Разумовского (Первый казачий университет)	俄罗斯	E	M	0
104904	莫斯科金融法律大学	Московский финансово-юридический университет МФЮА	俄罗斯	E	M	0
105042	莫斯科国际学院	Московская международная академия	俄罗斯	E	M	0
106077	莫尔多瓦国立大学	Мордовский государственный университет имени Н.П.Огарева	俄罗斯	E	M	0
108565	莫斯科国立体育学院	Московская государственная академия физической культуры	俄罗斯	E	M	0
110665	莫斯科劳动红旗勋章国立文化学院	Московский ордена трудового Красного Знамени государственный институт культуры	俄罗斯	E	M	0
110965	莫斯科国立轻工学院	Московская государственная академия легкой промышленности	俄罗斯	E	M	0
116305	莫斯科金融与工业大学“协同”	Московский финансово-промышленный университет «Синергия»	俄罗斯	E	M	0
120625	迈科普国立工艺大学	Майкопский государственный технологический университет	俄罗斯	E	M	0
120745	莫斯科市政府莫斯科市立管理大学	Московский городской университет управления Правительства Москвы	俄罗斯	E	M	0
121026	莫斯科国立运动与旅游大学	Московский государственный университет спорта и туризма	俄罗斯	E	M	0
122068	摩尔曼斯克北极大学	Мурманский арктический университет	俄罗斯	E	M	0
105733	马纳比技术大学	Universidad Técnica de Manabí	厄瓜多尔	E	M	0
21723	南俄罗斯国立技术大学（新切尔卡斯克工学院）	Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова	俄罗斯	E	N	0
21724	南联邦大学	Южный федеральный университет	俄罗斯	E	N	0
100431	南乌拉尔国立大学（国家研究型大学）	Южно-Уральский государственный университет (национальный исследовательский университет)	俄罗斯	E	N	0
101052	涅维尔斯基国立海事大学	Морской государственный университет имени адмирала Г.И. Невельского	俄罗斯	E	N	0
101200	南乌拉尔国立人文师范大学	Южно-Уральский государственный гуманитарно-педагогический университет	俄罗斯	E	N	0
102151	南乌拉尔柴柯夫斯基国立艺术学院	Южно-Уральский государственный институт искусств имени. П.И. Чайковского	俄罗斯	E	N	0
103294	诺夫哥罗德国立大学	Новгородский государственный университет имени Ярослава Мудрого	俄罗斯	E	N	0
106631	南俄罗斯人文学院	Южно-Российский гуманитарный институт	俄罗斯	E	N	0
105734	南马纳比国立大学	Universidad Estatal del Sur de Manabí	厄瓜多尔	E	N	0
21726	皮亚季戈尔斯克国立大学	Пятигорский государственный университет	俄罗斯	E	P	0
107605	普斯科夫国立大学	Псковский государственный университет	俄罗斯	E	P	0
21728	秋明工业大学	Тюменский индустриальный университет	俄罗斯	E	Q	0
21729	秋明国立大学	Тюменский государственный университет	俄罗斯	E	Q	0
104605	切列波韦茨国立大学	Череповецкий государственный университет	俄罗斯	E	Q	0
105586	全俄国立司法大学	Всероссийский государственный университет юстиции (РПА Минюста России)	俄罗斯	E	Q	0
106414	全俄药用与芳香植物科研所	Всероссийский научно-исследовательский институт лекарственных и ароматических растений (ВИЛАР)	俄罗斯	E	Q	0
